,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
000726,47.0,0.0255152284404726,0.030334876302204695,-0.032258064516129004,0.003139679268711504,0.018438177874186445,0.04775012798946843,0.09693053311793198,64.28687728050001,40.6588228702
000728,51.0,0.04721765602752506,0.0698912546515091,-0.07887323943661961,0.0124444009215402,0.029755579171094615,0.07148017275225749,0.3639175257731959,250.48084095549999,246.319990545
000729,49.0,0.05901550828107051,0.05825636405895433,-0.043939393939393945,0.02046783625731008,0.04621848739495804,0.08907563025210097,0.26647144948755486,200.3981509083,178.4297277404
000731,39.0,0.061964037699850344,0.06304198131709725,-0.03679653679653683,0.010536288102828029,0.04251012145748989,0.10530948229613735,0.2182857142857142,53.828010351,53.828010351
000732,36.0,0.06843614283019586,0.10156298186773945,-0.05565217391304356,0.014744383092155366,0.04640400979135095,0.0958432871476349,0.54,39.0757539135,39.025050856
000733,44.0,0.08862203190426077,0.0966720121650299,-0.06304824561403499,0.028703090481529414,0.06947694397473425,0.11374362452523062,0.45525114155251156,617.1489555622001,616.5676987593
000735,48.0,0.0638630231572692,0.06955592408730016,-0.026173285198555996,0.01966299799890847,0.04561934150092173,0.07755150246317966,0.34292035398230114,69.7817221679,69.7437399669
000738,50.0,0.06752820870932803,0.06728246434950585,-0.019379844961240345,0.024270916070955773,0.060991433331858746,0.09266494590198715,0.3693740300051733,339.8435478652,321.20758264799997
000739,45.0,0.08122039921107653,0.052642405635944224,-0.04125838060856113,0.03282275711159732,0.07588532883642496,0.11151079136690645,0.21474358974358965,284.1420211143,284.1119267705
000750,56.0,0.05668694916417144,0.0817713537570601,-0.057491289198606244,0.012524721194166866,0.034897438824827764,0.062065991995053915,0.4320987654320987,185.11387266830002,185.11387266830002
000758,54.0,0.05997496624545726,0.07847110206214959,-0.06804123711340204,0.016524262682765856,0.04015151515151516,0.07311471641733858,0.41647597254004576,87.6373361117,87.6351409268
000761,55.0,0.05396948780625164,0.06747633570371801,-0.01492537313432829,0.009984414572374867,0.0323325635103926,0.06985840686744671,0.31395348837209314,173.7771178407,156.85711776440002
000762,48.0,0.07218780165060028,0.06270162557926076,-0.02732240437158473,0.026385165093109397,0.06384088834076651,0.1130972617759824,0.2456301747930083,218.84824703209998,218.8382790476
000766,50.0,0.08092454735631796,0.08731207658627993,-0.1595092024539878,0.0295857243531662,0.05770074066151498,0.13283631859756106,0.36410256410256436,45.038651871400006,36.6739993511
000767,50.0,0.07151301194426118,0.08927324466811581,-0.08677685950413216,0.013603404595205093,0.038442956262665584,0.09859969680044667,0.39857651245551606,97.5390706898,92.3180885843
000768,45.0,0.06265601644055567,0.06486494388041911,-0.03333333333333344,0.021484375,0.03900928792569669,0.10011507479861925,0.21320495185694655,701.297794372,701.2965595344999
