,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000596,11.0,0.1002975675097935,0.0760691216599277,0.011380737396538887,0.041349046117615695,0.07573834306507576,0.1634921525558981,0.22727762803234497,1091.3475954895,843.5955874329
000598,11.0,0.03625053231189044,0.051860167192893346,0.003780718336483746,0.010651157186000848,0.013833992094861802,0.03516674366476735,0.1829573934837092,151.6999027033,151.6999027033
000600,7.0,0.09683311011849922,0.06802709322720504,0.020679468242245314,0.046997908991337156,0.10392156862745106,0.11953515346181298,0.22016460905349788,75.4274711131,45.8908581204
000603,12.0,0.16294225045683888,0.11469296370717855,0.010821133036282626,0.07613483211339611,0.14775952027324912,0.25350216684723736,0.37215909090909083,78.8634983534,67.3009526786
000607,16.0,0.1930648148388882,0.09506573888934079,0.03645833333333326,0.1101071309404642,0.18476185719201277,0.27982393100970193,0.3277511961722488,47.4247443531,41.2371678501
000612,9.0,0.09428894966831167,0.05881758145676993,0.043363994743758294,0.060502283105022814,0.06473214285714257,0.11608222490931097,0.2298624754420433,75.82388305020001,75.7145069479
000617,2.0,0.022961587122129812,0.013895069860997094,0.013136288998357948,0.01804893806024388,0.022961587122129812,0.027874236184015744,0.032786885245901676,601.7629930958,601.7629930958
000620,4.0,0.2397725574904474,0.15867670927795022,0.10810810810810789,0.14170592610959581,0.19311926605504592,0.2911858974358975,0.46474358974358987,53.676337438900006,53.674463271499995
000623,11.0,0.07531304629913013,0.036507696710184896,0.019264448336252293,0.051937303224007136,0.07829181494661919,0.10078563411896746,0.12138728323699421,169.5722552119,169.1448130625
000625,9.0,0.11045539235460683,0.07238375267155535,0.01587982832618029,0.06382978723404253,0.12433862433862441,0.1612111292962355,0.23360655737704916,1046.3682343256,801.9738472683
000627,7.0,0.08557088294837853,0.03304638380190398,0.03134796238244508,0.06764359775960727,0.09562398703403563,0.11015480174302428,0.11642743221690588,145.25450027809998,133.8424960959
000629,3.0,0.12215045592705172,0.08688217873996731,0.026785714285714413,0.0848214285714286,0.1428571428571428,0.16983282674772038,0.19680851063829796,300.2456152702,299.771153957
000630,8.0,0.13889712620595837,0.0957758246378057,0.06008583690987135,0.07016189157524788,0.10400689984828648,0.17983637116818557,0.34153846153846157,346.3229418176,346.3183148275
000631,15.0,0.09341527622740776,0.07014089152645368,0.01904761904761898,0.04034887621603489,0.06716417910447747,0.12516205954530724,0.23202614379084974,80.7596347537,80.7596347537
000636,8.0,0.0839537857366863,0.10060520541950566,0.012870012870012992,0.03545093820269202,0.05470146231333317,0.08408714564132985,0.3234411470490164,198.65916921139998,153.7115258417
